2017-11-07 11:47:39 [main] INFO  com.miya.common.utils.FastDFSClient - 上传文件URL：group1/M00/00/00/CmrMDFoAbxuAC1zGAAAAKBszWac429.jpg
2017-11-07 17:14:58 [main] INFO  org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2017-11-07 17:15:00 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'environmentManager' has been autodetected for JMX exposure
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'refreshEndpoint' has been autodetected for JMX exposure
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'restartEndpoint' has been autodetected for JMX exposure
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'refreshScope' has been autodetected for JMX exposure
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'restartEndpoint': registering with JMX server as MBean [org.springframework.cloud.context.restart:name=restartEndpoint,type=RestartEndpoint]
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=50f40653,type=ConfigurationPropertiesRebinder]
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2017-11-07 17:15:00 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
2017-11-07 17:15:00 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Registering beans for JMX exposure on startup
2017-11-07 17:15:01 [main] INFO  org.springframework.context.support.DefaultLifecycleProcessor - Starting beans in phase 0
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'archaiusEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=archaiusEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'featuresEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=featuresEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
2017-11-07 17:15:01 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8001"]
2017-11-07 17:15:01 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8001"]
2017-11-07 17:15:01 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2017-11-07 17:15:01 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8001 (http)
2017-11-07 17:15:01 [main] INFO  com.miya.MiyaManageApplication - Started MiyaManageApplication in 12.499 seconds (JVM running for 13.795)
2017-11-07 17:16:14 [http-nio-8001-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2017-11-07 17:16:14 [http-nio-8001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2017-11-07 17:16:14 [http-nio-8001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 37 ms
2017-11-07 17:16:14 [http-nio-8001-exec-1] INFO  com.miya.controller.AdminController - ReqUser(user_name=111, password=2222)
2017-11-07 17:28:59 [Thread-6] INFO  org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@50f40653: startup date [Tue Nov 07 17:14:49 CST 2017]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@21baa903
2017-11-07 17:30:57 [main] INFO  com.miya.common.utils.FastDFSClient - 上传文件URL：group1/M00/00/00/CmrMDFoAs0yAMfD8AAUbNfBOdMg715.jpg
2017-11-07 17:51:57 [main] INFO  com.miya.common.utils.FastDFSClient - 上传文件URL：group1/M00/00/00/CmrMDFoAuDCAQT9MAAUbNfBOdMg214.jpg
2017-11-07 17:52:10 [main] INFO  org.springframework.context.annotation.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4dbb42b7: startup date [Tue Nov 07 17:52:10 CST 2017]; root of context hierarchy
2017-11-07 17:52:10 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
2017-11-07 17:52:10 [main] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2017-11-07 17:52:10 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$e54873c9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:10 [main] INFO  com.miya.MiyaManageApplication - No active profile set, falling back to default profiles: default
2017-11-07 17:52:10 [main] INFO  org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@2c7d121c: startup date [Tue Nov 07 17:52:10 CST 2017]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@4dbb42b7
2017-11-07 17:52:11 [main] INFO  org.springframework.beans.factory.support.DefaultListableBeanFactory - Overriding bean definition for bean 'dataSource' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Generic; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Generic.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Hikari.class]]
2017-11-07 17:52:12 [main] INFO  org.springframework.cloud.context.scope.GenericScope - BeanFactory id=097f07ca-8e8a-3688-86de-f19d013d3530
2017-11-07 17:52:12 [main] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$DefaultAsyncConfigurerSupport' of type [org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$DefaultAsyncConfigurerSupport$$EnhancerBySpringCGLIB$$6700e8f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.sleuth.annotation.SleuthAnnotationAutoConfiguration' of type [org.springframework.cloud.sleuth.annotation.SleuthAnnotationAutoConfiguration$$EnhancerBySpringCGLIB$$cb93b6fe] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sleuthAdvisorConfig' of type [org.springframework.cloud.sleuth.annotation.SleuthAdvisorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$c92e70cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration' of type [org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration$$EnhancerBySpringCGLIB$$fb5b170d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$e54873c9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.sleuth.instrument.web.client.feign.TraceFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration' of type [org.springframework.cloud.sleuth.instrument.web.client.feign.TraceFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration$$EnhancerBySpringCGLIB$$8c04992] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration' of type [org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$$EnhancerBySpringCGLIB$$b1121ceb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:12 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration' of type [org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration$$EnhancerBySpringCGLIB$$e2b032b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-07 17:52:13 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8001 (http)
2017-11-07 17:52:13 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2017-11-07 17:52:13 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.20
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2383 ms
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'metricsFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'traceFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webRequestLoggingFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
2017-11-07 17:52:13 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.meta.BaseMeta - 初始化项目实体元数据 start...
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.meta.BaseMeta - 初始化项目[11]个实体元数据 end...
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbItemCat]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbContent]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbUser]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbItemDesc]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbOrderShipping]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbContentCategory]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbItemParamItem]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbOrderItem]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbItem]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbOrder]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 生成实体[com.miya.domain.TbItemParam]对应的mapper文件资源!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.MapperCRUDFactory - 匹配模板生成mapper文件的文本!
2017-11-07 17:52:14 [main] INFO  com.springboot.ping.mybatis.core.PingSqlSessionFactoryBean - 依据模板生成的mapper资源文件个数[11]
2017-11-07 17:52:14 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void com.springboot.ping.mybatis.extend.service.BaseQueryService.setBaseDao(com.springboot.ping.mybatis.extend.dao.BaseQueryDao)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void com.springboot.ping.mybatis.extend.service.BaseQueryService.setBaseDao(com.springboot.ping.mybatis.extend.dao.BaseQueryDao)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void com.springboot.ping.mybatis.extend.service.BaseQueryService.setBaseDao(com.springboot.ping.mybatis.extend.dao.BaseQueryDao)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void com.springboot.ping.mybatis.extend.service.BaseQueryService.setBaseDao(com.springboot.ping.mybatis.extend.dao.BaseQueryDao)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void com.springboot.ping.mybatis.extend.service.BaseQueryService.setBaseDao(com.springboot.ping.mybatis.extend.dao.BaseQueryDao)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void com.springboot.ping.mybatis.extend.service.BaseQueryService.setBaseDao(com.springboot.ping.mybatis.extend.dao.BaseQueryDao)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void com.springboot.ping.mybatis.extend.service.BaseQueryService.setBaseDao(com.springboot.ping.mybatis.extend.dao.BaseQueryDao)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void org.springframework.scheduling.concurrent.ConcurrentTaskScheduler.setScheduledExecutor(java.util.concurrent.ScheduledExecutorService)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void org.springframework.scheduling.concurrent.ConcurrentTaskExecutor.setTaskDecorator(org.springframework.core.task.TaskDecorator)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final void org.springframework.scheduling.concurrent.ConcurrentTaskExecutor.setConcurrentExecutor(java.util.concurrent.Executor)] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.aop.framework.CglibAopProxy - Final method [public final java.util.concurrent.Executor org.springframework.scheduling.concurrent.ConcurrentTaskExecutor.getConcurrentExecutor()] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2017-11-07 17:52:15 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 
2017-11-07 17:52:15 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService  'myAsync'
2017-11-07 17:52:15 [main] WARN  org.springframework.cloud.netflix.archaius.ArchaiusAutoConfiguration - No spring.application.name found, defaulting to 'application'
2017-11-07 17:52:15 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2017-11-07 17:52:15 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2017-11-07 17:52:15 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2017-11-07 17:52:15 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@2c7d121c: startup date [Tue Nov 07 17:52:10 CST 2017]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@4dbb42b7
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/info]}" onto public com.miya.dto.ResponseModal com.miya.controller.AdminController.info()
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/login],methods=[POST || GET]}" onto public com.miya.dto.ResponseModal com.miya.controller.AdminController.login(com.miya.dto.ReqUser)
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/singout],methods=[POST || GET]}" onto public com.miya.dto.ResponseModal com.miya.controller.AdminController.singout()
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/all],methods=[POST || GET]}" onto public java.util.Map com.miya.controller.AdminController.getAdminList(com.miya.dto.ReqUser)
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/count],methods=[POST || GET]}" onto public java.util.Map com.miya.controller.AdminController.getAdminsCount(com.miya.dto.ReqUser)
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/pic/upload]}" onto public com.miya.dto.ResponseModal com.miya.controller.PictureController.picUpload(org.springframework.web.multipart.MultipartFile)
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/users/count],methods=[POST || GET]}" onto public com.miya.dto.ResponseModal com.miya.controller.UserController.getUsersCount()
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/users/list],methods=[POST || GET]}" onto public com.miya.dto.ResponseModal com.miya.controller.UserController.getUsersList(int,int)
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/item],methods=[POST || GET]}" onto public com.miya.domain.TbItem com.miya.test.MiyaTests.testItem()
2017-11-07 17:52:16 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/page],methods=[POST || GET]}" onto public com.springboot.ping.mybatis.vo.Page com.miya.test.MiyaTests.testPage()
